ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
461370,Male,No,26,Yes,Doctor,1.0,Low,3.0,Cat_6,D
466665,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,A
460313,Male,No,32,Yes,Artist,13.0,Low,3.0,Cat_6,A
462704,Male,Yes,48,Yes,Executive,5.0,High,5.0,Cat_6,B
460318,Male,No,30,Yes,Entertainment,14.0,Low,3.0,Cat_6,D
467967,Male,No,30,Yes,Entertainment,8.0,Low,4.0,Cat_6,A
461797,Male,No,30,Yes,Healthcare,1.0,Low,3.0,Cat_6,D
462980,Male,No,28,Yes,Entertainment,1.0,Low,5.0,Cat_6,C
462361,Male,Yes,60,Yes,Artist,0.0,Low,2.0,Cat_4,A
459824,Male,No,38,Yes,Entertainment,8.0,Low,1.0,Cat_6,D
461521,Male,Yes,68,Yes,Artist,0.0,High,2.0,Cat_6,B
459422,Male,Yes,50,Yes,Entertainment,,Low,4.0,Cat_6,A
467432,Male,No,29,Yes,Healthcare,,Low,3.0,Cat_6,B
459111,Male,Yes,41,Yes,Executive,0.0,Low,4.0,Cat_6,B
464365,Male,No,35,Yes,Artist,,Low,1.0,Cat_6,A
464210,Male,No,43,Yes,Marketing,0.0,Low,2.0,Cat_6,A
465873,Male,No,35,Yes,Entertainment,13.0,Low,1.0,Cat_6,D
464817,Male,No,31,Yes,Artist,7.0,Low,1.0,Cat_4,A
459072,Male,Yes,66,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
465694,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_4,A
466381,Male,Yes,52,Yes,Artist,2.0,Average,2.0,Cat_6,C
460947,Male,Yes,45,Yes,Executive,7.0,High,5.0,Cat_6,C
462427,Male,Yes,87,Yes,Lawyer,9.0,Low,4.0,Cat_6,C
466906,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,B
461842,Male,Yes,63,Yes,Artist,1.0,Average,3.0,Cat_6,C
462400,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
461828,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,C
459449,Male,Yes,43,Yes,Artist,,Low,2.0,Cat_6,B
462154,Male,Yes,36,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
463259,Male,Yes,75,Yes,Lawyer,0.0,Low,1.0,Cat_6,A
461628,Male,Yes,39,Yes,Healthcare,11.0,Average,2.0,Cat_6,B
459126,Male,Yes,61,Yes,Artist,2.0,Low,2.0,Cat_6,B
465143,Male,No,26,Yes,Engineer,0.0,Low,5.0,Cat_4,C
460860,Male,Yes,52,Yes,Artist,7.0,Average,4.0,Cat_6,B
467629,Male,Yes,50,Yes,Artist,1.0,Low,1.0,Cat_6,B
465832,Male,Yes,53,Yes,Executive,9.0,High,5.0,Cat_4,B
465598,Male,No,28,Yes,Healthcare,6.0,Low,5.0,Cat_2,D
466093,Male,No,52,Yes,Entertainment,1.0,Low,5.0,Cat_4,B
467087,Male,No,68,Yes,Lawyer,0.0,Low,,Cat_6,B
464480,Male,Yes,42,Yes,Artist,1.0,Average,3.0,Cat_6,C
464222,Male,Yes,58,Yes,Artist,1.0,Low,1.0,Cat_6,D
465427,Male,No,33,Yes,Artist,7.0,Low,1.0,Cat_6,A
466112,Male,Yes,51,Yes,Entertainment,1.0,Average,2.0,Cat_6,B
463027,Male,Yes,69,Yes,Executive,1.0,Average,4.0,Cat_6,B
461469,Male,Yes,38,Yes,Artist,0.0,Low,2.0,Cat_6,C
461562,Male,Yes,51,Yes,Artist,,Average,4.0,Cat_2,C
462491,Male,No,31,Yes,Artist,1.0,Low,5.0,Cat_6,C
460988,Male,Yes,41,Yes,Entertainment,0.0,Average,3.0,Cat_4,C
465616,Male,Yes,42,Yes,Doctor,9.0,Low,2.0,Cat_6,C
463173,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_3,B
461723,Male,No,26,Yes,Healthcare,8.0,Low,2.0,Cat_6,C
460783,Male,Yes,82,Yes,Lawyer,0.0,Low,1.0,Cat_6,B
465962,Male,Yes,33,Yes,Healthcare,0.0,Low,2.0,Cat_7,A
463280,Male,Yes,37,Yes,Artist,6.0,Average,2.0,Cat_3,A
460552,Male,Yes,61,Yes,Artist,0.0,Low,2.0,Cat_3,C
464256,Male,Yes,40,Yes,Artist,0.0,Low,2.0,Cat_6,C
467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6,B
462571,Male,Yes,50,Yes,Healthcare,1.0,Average,1.0,Cat_6,D
463765,Male,No,26,Yes,Doctor,13.0,Low,3.0,Cat_6,D
460797,Male,Yes,47,Yes,Artist,4.0,Low,1.0,Cat_3,A
466618,Male,Yes,49,Yes,Artist,3.0,Average,2.0,Cat_6,C
462168,Male,Yes,37,Yes,Executive,1.0,High,3.0,Cat_6,B
465338,Male,Yes,47,Yes,Artist,13.0,Average,4.0,Cat_6,C
463501,Male,Yes,52,Yes,Executive,0.0,High,2.0,Cat_6,C
460802,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,C
466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B
464915,Male,Yes,41,Yes,Executive,,High,4.0,Cat_4,B
460827,Male,Yes,81,Yes,Lawyer,9.0,Low,1.0,Cat_6,D
464272,Male,No,30,Yes,Artist,9.0,Low,2.0,Cat_6,A
467302,Male,No,26,Yes,Executive,9.0,Low,4.0,Cat_6,D
461935,Male,Yes,51,Yes,Artist,1.0,Low,3.0,Cat_6,C
462365,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,B
466107,Male,Yes,48,Yes,Entertainment,1.0,Average,6.0,Cat_6,C
465623,Male,Yes,41,Yes,Artist,8.0,Average,2.0,Cat_6,C
462975,Male,Yes,37,Yes,Entertainment,8.0,Average,2.0,Cat_6,C
460724,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6,D
467414,Male,No,27,Yes,Healthcare,,Low,1.0,Cat_6,D
465095,Male,Yes,48,Yes,Executive,1.0,High,4.0,Cat_6,C
467653,Male,Yes,58,Yes,Lawyer,2.0,High,2.0,Cat_6,C
461509,Male,Yes,40,Yes,Artist,1.0,Average,3.0,Cat_6,B
461148,Male,,37,Yes,Artist,1.0,Average,3.0,Cat_3,A
459303,Male,Yes,55,Yes,Artist,0.0,Low,1.0,Cat_6,B
462568,Male,Yes,51,Yes,Doctor,,Low,3.0,Cat_6,A
464456,Male,Yes,27,Yes,Artist,1.0,Low,4.0,Cat_6,C
465106,Male,Yes,53,Yes,Executive,1.0,High,2.0,Cat_6,C
466116,Male,Yes,62,Yes,Artist,0.0,Average,9.0,Cat_3,C
466155,Male,Yes,40,Yes,Entertainment,1.0,Average,2.0,,A
466454,Male,No,33,Yes,Entertainment,1.0,Low,1.0,Cat_6,A
467028,Male,No,27,Yes,Artist,0.0,Low,1.0,Cat_6,D
466766,Male,Yes,73,Yes,Lawyer,1.0,High,4.0,Cat_6,C
462475,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,B
465770,Male,No,52,Yes,Artist,1.0,Low,1.0,Cat_6,B
466823,Male,Yes,40,Yes,Artist,1.0,Low,2.0,Cat_6,B
463505,Male,No,31,Yes,Healthcare,,Low,1.0,Cat_6,D
466503,Male,Yes,45,Yes,Artist,7.0,Average,5.0,Cat_6,B
461447,Male,Yes,75,Yes,Lawyer,0.0,High,2.0,Cat_6,C
459982,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
466758,Male,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_6,A
463353,Male,Yes,50,Yes,Executive,4.0,Average,4.0,Cat_2,B
464324,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_3,D
459288,Male,Yes,41,Yes,Artist,1.0,Low,2.0,Cat_6,A
460050,Male,Yes,50,Yes,Entertainment,3.0,Low,2.0,Cat_6,A
464994,Male,Yes,56,Yes,Executive,8.0,High,5.0,Cat_6,C
466547,Male,Yes,45,Yes,Executive,1.0,Low,5.0,Cat_6,B
464631,Male,No,59,Yes,Artist,1.0,Low,2.0,Cat_6,C
459848,Male,Yes,46,Yes,Artist,1.0,Average,3.0,Cat_6,C
461642,Male,No,41,Yes,Artist,9.0,Low,2.0,Cat_6,A
467259,Male,Yes,70,Yes,Lawyer,1.0,High,2.0,Cat_6,B
463439,Male,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_6,B
467073,Male,No,37,Yes,Engineer,9.0,Low,1.0,Cat_6,D
464419,Male,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,C
463774,Male,Yes,29,Yes,Healthcare,1.0,Average,2.0,Cat_6,A
463671,Male,Yes,37,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
464001,Male,Yes,59,Yes,Artist,0.0,Average,2.0,Cat_6,C
459483,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_7,A
463024,Male,No,35,Yes,Artist,,Low,1.0,Cat_6,A
463665,Male,Yes,50,Yes,Entertainment,0.0,Average,3.0,Cat_6,C
463459,Male,Yes,73,Yes,Artist,5.0,High,3.0,Cat_6,C
461414,Male,No,30,Yes,Entertainment,,Low,5.0,Cat_3,D
462768,Male,Yes,46,Yes,Artist,0.0,Average,3.0,Cat_6,B
461876,Male,No,32,Yes,Entertainment,9.0,Low,2.0,Cat_6,D
466432,Male,No,42,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
464722,Male,Yes,35,Yes,Doctor,1.0,Low,,Cat_4,D
462084,Male,Yes,70,Yes,Artist,1.0,Low,1.0,Cat_6,B
467563,Male,Yes,39,Yes,Artist,0.0,Average,2.0,Cat_2,C
466186,Male,Yes,59,Yes,Artist,9.0,Average,4.0,Cat_6,C
459237,Male,No,29,Yes,Artist,1.0,Low,6.0,Cat_6,A
461531,Male,No,41,Yes,Artist,4.0,Low,1.0,Cat_3,A
461463,Male,No,41,Yes,Artist,6.0,Low,1.0,Cat_3,B
464566,Male,Yes,35,Yes,Executive,0.0,High,4.0,Cat_6,A
462070,Male,Yes,41,Yes,Entertainment,9.0,Average,2.0,Cat_6,B
464162,Male,Yes,81,Yes,Lawyer,,High,2.0,Cat_6,C
464045,Male,Yes,39,Yes,Artist,0.0,Low,2.0,Cat_6,C
465633,Male,Yes,83,Yes,Executive,,High,2.0,Cat_6,B
466254,Male,No,40,Yes,Entertainment,0.0,Low,2.0,Cat_2,A
465207,Male,Yes,49,Yes,Artist,0.0,Average,2.0,Cat_6,C
466375,Male,Yes,52,Yes,Entertainment,1.0,Low,4.0,Cat_2,C
462951,Male,Yes,73,Yes,Lawyer,2.0,Low,1.0,Cat_6,D
460987,Male,No,25,Yes,Doctor,8.0,Low,2.0,Cat_6,D
461681,Male,No,31,Yes,Healthcare,9.0,Low,3.0,Cat_7,D
464199,Male,Yes,25,Yes,Artist,8.0,Low,2.0,Cat_7,A
467548,Male,Yes,48,Yes,Artist,0.0,High,2.0,Cat_6,B
459191,Male,Yes,49,Yes,Artist,0.0,Low,1.0,Cat_6,B
459651,Male,Yes,87,Yes,Lawyer,,Low,1.0,Cat_6,B
459961,Male,Yes,51,Yes,Artist,8.0,Low,3.0,Cat_2,A
466109,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
461942,Male,No,29,Yes,Healthcare,0.0,Low,6.0,Cat_6,D
462053,Male,Yes,28,Yes,Artist,,Low,2.0,Cat_6,B
467040,Male,No,32,Yes,Doctor,0.0,Low,4.0,Cat_3,D
465079,Male,Yes,75,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
462653,Male,Yes,48,Yes,Executive,0.0,Average,4.0,Cat_4,A
460217,Male,Yes,45,Yes,Artist,1.0,Average,2.0,Cat_6,B
463764,Male,Yes,50,Yes,Entertainment,1.0,Average,3.0,Cat_6,C
462489,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
462159,Male,No,43,Yes,Doctor,1.0,Low,,Cat_6,A
461747,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,B
463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0,Cat_6,C
463161,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_3,A
460299,Male,Yes,56,Yes,Artist,4.0,Low,1.0,Cat_6,B
460923,Male,Yes,49,Yes,Artist,1.0,Average,3.0,Cat_6,C
461464,Male,No,59,Yes,Entertainment,,Low,3.0,Cat_6,B
459117,Male,Yes,66,Yes,Artist,1.0,High,2.0,Cat_6,C
461637,Male,Yes,51,Yes,Artist,1.0,Low,2.0,Cat_7,B
459252,Male,Yes,66,Yes,Lawyer,0.0,High,3.0,Cat_6,A
459682,Male,Yes,35,Yes,Executive,,Average,3.0,Cat_6,A
467720,Male,No,27,Yes,Entertainment,,Low,2.0,Cat_6,A
463148,Male,Yes,60,Yes,Marketing,1.0,High,5.0,Cat_6,C
467501,Male,No,48,Yes,Entertainment,1.0,Low,2.0,Cat_6,D
459486,Male,Yes,75,Yes,Lawyer,,High,2.0,Cat_6,A
467319,Male,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,A
467652,Male,No,32,Yes,Doctor,0.0,Low,3.0,Cat_6,D
467344,Male,Yes,83,Yes,Lawyer,0.0,Low,2.0,Cat_6,B
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,Cat_6,D
464360,Male,Yes,62,Yes,Executive,0.0,High,2.0,Cat_6,B
459914,Male,No,38,Yes,Artist,2.0,Low,1.0,Cat_4,D
464575,Male,No,42,Yes,Artist,8.0,Low,1.0,Cat_6,A
465216,Male,Yes,35,Yes,Executive,8.0,High,4.0,Cat_6,C
460265,Male,Yes,52,Yes,Executive,1.0,High,4.0,Cat_6,B
464178,Male,No,29,Yes,Doctor,3.0,Low,3.0,Cat_4,A
461586,Male,No,36,Yes,Artist,6.0,Low,3.0,Cat_2,B
459297,Male,Yes,72,Yes,Executive,0.0,High,4.0,Cat_6,C
460581,Male,Yes,27,Yes,Healthcare,2.0,Average,2.0,Cat_3,A
466670,Male,Yes,29,Yes,Healthcare,2.0,Average,2.0,Cat_2,B
460230,Male,No,28,Yes,Healthcare,1.0,Low,4.0,Cat_6,C
467858,Male,Yes,59,Yes,Artist,,Low,4.0,Cat_6,A
466907,Male,Yes,57,Yes,Artist,,Average,2.0,Cat_6,C
464434,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B
462359,Male,Yes,51,Yes,Entertainment,0.0,Low,3.0,,D
467643,Male,No,42,Yes,Artist,12.0,Low,1.0,Cat_3,A
464484,Male,Yes,29,Yes,Artist,1.0,Average,3.0,Cat_3,B
460611,Male,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_3,C
463623,Male,No,33,Yes,Doctor,0.0,Low,3.0,Cat_6,C
459254,Male,Yes,57,Yes,Doctor,,Low,1.0,Cat_6,A
460761,Male,Yes,52,Yes,Entertainment,0.0,Average,6.0,Cat_4,C
463446,Male,Yes,58,Yes,Artist,0.0,Average,3.0,Cat_3,C
466433,Male,Yes,43,Yes,Entertainment,8.0,Low,2.0,Cat_6,B
462464,Male,Yes,53,Yes,Artist,1.0,Average,4.0,Cat_6,C
464376,Male,Yes,58,Yes,Artist,2.0,Low,1.0,Cat_6,A
463094,Male,Yes,40,Yes,Engineer,12.0,Average,3.0,Cat_6,A
459248,Male,Yes,58,Yes,Executive,3.0,Average,4.0,Cat_3,B
462657,Male,Yes,35,Yes,Executive,1.0,Average,2.0,Cat_6,A
467822,Male,Yes,31,Yes,Healthcare,0.0,Low,2.0,Cat_6,C
461423,Male,No,28,Yes,Artist,0.0,Low,3.0,Cat_4,B
463701,Male,Yes,52,Yes,Marketing,1.0,High,4.0,Cat_6,C
467889,Male,Yes,61,Yes,Executive,0.0,High,2.0,Cat_6,C
461709,Male,No,33,Yes,Artist,0.0,Low,3.0,Cat_4,C
460375,Male,No,40,Yes,Doctor,4.0,Low,2.0,Cat_6,C
460896,Male,No,43,Yes,Artist,0.0,Low,1.0,Cat_3,A
465738,Male,Yes,38,Yes,Entertainment,8.0,Low,2.0,Cat_3,B
464426,Male,No,39,Yes,Marketing,1.0,Low,4.0,Cat_3,D
459078,Male,Yes,70,Yes,Lawyer,0.0,High,2.0,Cat_6,B
460399,Male,No,26,Yes,Marketing,10.0,Low,1.0,Cat_6,D
466729,Male,No,33,Yes,Healthcare,1.0,Low,,Cat_6,A
465495,Male,Yes,29,Yes,Engineer,5.0,Low,2.0,Cat_4,A
459173,Male,Yes,55,Yes,Artist,1.0,Average,2.0,Cat_6,C
467345,Male,Yes,76,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
464445,Male,Yes,81,Yes,Executive,1.0,High,3.0,Cat_6,C
465601,Male,Yes,35,Yes,Artist,,Average,4.0,Cat_3,D
460057,Male,No,36,Yes,Artist,2.0,Low,1.0,Cat_6,C
461277,Male,Yes,82,Yes,Lawyer,7.0,Low,1.0,Cat_6,A
463863,Male,Yes,35,Yes,Artist,0.0,Average,2.0,Cat_6,C
467856,Male,Yes,59,Yes,Artist,1.0,Low,2.0,Cat_6,A
460785,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_7,B
461617,Male,No,45,Yes,Artist,0.0,Low,2.0,Cat_6,A
461568,Male,Yes,59,Yes,Artist,1.0,Average,3.0,Cat_6,C
459565,Male,No,47,Yes,Entertainment,2.0,Low,,Cat_1,A
459347,Male,Yes,69,Yes,Lawyer,1.0,Low,1.0,Cat_6,B
459774,Male,Yes,56,Yes,Artist,0.0,Low,1.0,Cat_6,D
464932,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
464043,Male,Yes,51,Yes,Entertainment,1.0,Average,4.0,Cat_6,C
459841,Male,Yes,56,Yes,Healthcare,,High,3.0,Cat_6,B
459495,Male,No,29,Yes,Artist,,Low,3.0,Cat_6,D
464962,Male,Yes,53,Yes,Executive,1.0,High,4.0,Cat_4,B
463247,Male,No,45,Yes,Entertainment,1.0,Low,1.0,Cat_7,A
460771,Male,Yes,86,Yes,Artist,0.0,Low,,Cat_6,A
463551,Male,Yes,46,Yes,Doctor,7.0,Average,2.0,Cat_6,C
464502,Male,Yes,35,Yes,Healthcare,6.0,Average,2.0,Cat_6,A
465218,Male,Yes,36,Yes,Artist,,Average,2.0,Cat_6,C
459857,Male,No,33,Yes,Entertainment,6.0,Low,1.0,Cat_6,A
466701,Male,Yes,48,Yes,Homemaker,10.0,Low,3.0,Cat_6,C
461169,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_3,D
460795,Male,Yes,61,Yes,Artist,1.0,Average,3.0,Cat_6,C
464511,Male,Yes,52,Yes,Marketing,1.0,Low,3.0,Cat_3,D
459769,Male,No,42,Yes,Marketing,1.0,Low,,Cat_6,D
465104,Male,Yes,35,Yes,Homemaker,9.0,Average,4.0,Cat_6,A
467198,Male,No,28,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
466170,Male,Yes,74,Yes,Lawyer,1.0,Low,1.0,Cat_2,C
461592,Male,Yes,29,Yes,Entertainment,0.0,Low,2.0,Cat_6,B
463504,Male,No,26,Yes,Healthcare,,Low,1.0,Cat_6,D
459269,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,C
462280,Male,No,32,Yes,Healthcare,0.0,Low,4.0,Cat_6,B
464384,Male,No,25,Yes,Healthcare,9.0,Low,4.0,Cat_4,C
465157,Male,Yes,42,Yes,Entertainment,3.0,Average,4.0,Cat_6,B
462544,Male,Yes,30,Yes,Entertainment,,Average,3.0,Cat_4,D
463164,Male,Yes,35,Yes,Artist,8.0,Average,2.0,Cat_6,C
465888,Male,Yes,37,Yes,Doctor,8.0,Average,2.0,Cat_6,A
462997,Male,Yes,55,Yes,Entertainment,0.0,Average,4.0,Cat_6,C
460338,Male,No,28,Yes,Entertainment,14.0,Low,2.0,Cat_6,D
460000,Male,No,52,Yes,Entertainment,1.0,Low,1.0,Cat_3,A
466479,Male,Yes,52,Yes,Artist,,Average,3.0,Cat_6,C
463179,Male,Yes,57,Yes,Entertainment,0.0,Low,2.0,Cat_6,A
461137,Male,Yes,60,Yes,Entertainment,0.0,Low,4.0,Cat_6,A
464211,Male,Yes,50,Yes,Doctor,0.0,Average,3.0,Cat_2,B
465702,Male,No,32,Yes,Entertainment,1.0,Low,1.0,Cat_4,A
460605,Male,Yes,33,Yes,Doctor,9.0,Average,2.0,Cat_4,D
465209,Male,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_3,C
464813,Male,Yes,45,Yes,Engineer,5.0,Average,5.0,Cat_6,B
459662,Male,Yes,51,Yes,Entertainment,0.0,High,5.0,Cat_3,A
464946,Male,Yes,53,Yes,Executive,9.0,Low,1.0,Cat_4,D
460880,Male,No,42,Yes,Artist,4.0,Low,2.0,Cat_2,A
467650,Male,Yes,52,Yes,Artist,2.0,Average,4.0,Cat_6,A
460172,Male,Yes,47,Yes,Artist,1.0,Average,3.0,Cat_6,C
461381,Male,Yes,31,Yes,Entertainment,0.0,Average,2.0,Cat_6,A
460017,Male,Yes,41,Yes,Artist,7.0,High,2.0,Cat_3,C
459527,Male,Yes,46,Yes,Artist,1.0,Average,4.0,Cat_6,B
466851,Male,No,38,Yes,Healthcare,8.0,Low,1.0,Cat_6,A
463572,Male,Yes,35,Yes,Artist,1.0,Average,4.0,Cat_6,C
466496,Male,Yes,72,Yes,Artist,0.0,Average,2.0,Cat_6,B
461132,Male,Yes,68,Yes,Artist,2.0,Low,1.0,Cat_6,B
467532,Male,Yes,53,Yes,Artist,8.0,Low,1.0,Cat_6,A
460143,Male,Yes,38,Yes,Entertainment,0.0,Low,2.0,Cat_4,A
465090,Male,Yes,57,Yes,Artist,0.0,Average,2.0,Cat_6,B
466368,Male,No,37,Yes,Doctor,,Low,1.0,Cat_2,B
460141,Male,No,35,Yes,Artist,13.0,Low,1.0,Cat_6,B
465799,Male,Yes,52,Yes,Artist,1.0,Low,4.0,Cat_6,C
459359,Male,Yes,46,Yes,Entertainment,,Average,4.0,Cat_6,C
462952,Male,Yes,46,Yes,Entertainment,,Low,,Cat_6,B
461601,Male,Yes,36,Yes,Artist,,Average,2.0,Cat_6,C
466465,Male,Yes,43,Yes,Engineer,5.0,High,2.0,Cat_3,A
460549,Male,No,40,Yes,Artist,8.0,Low,2.0,Cat_3,B
467579,Male,No,38,Yes,Doctor,7.0,Low,1.0,Cat_6,C
463343,Male,Yes,35,Yes,Artist,2.0,Low,3.0,Cat_2,B
466756,Male,Yes,60,Yes,Artist,0.0,Average,2.0,Cat_6,C
462866,Male,Yes,56,Yes,Doctor,0.0,Low,1.0,Cat_6,A
466453,Male,Yes,41,Yes,Entertainment,2.0,Average,2.0,Cat_6,A
463529,Male,No,37,Yes,Marketing,,Low,1.0,Cat_6,A
461946,Male,No,31,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
467598,Male,Yes,68,Yes,Artist,1.0,Low,1.0,Cat_6,A
464418,Male,Yes,43,Yes,Artist,8.0,Average,2.0,Cat_6,B
460782,Male,Yes,77,Yes,Artist,1.0,High,2.0,Cat_6,A
461986,Male,No,31,Yes,Healthcare,14.0,Low,4.0,Cat_6,B
467030,Male,No,26,Yes,Artist,1.0,Low,2.0,Cat_6,A
462356,Male,No,47,Yes,Engineer,0.0,Low,3.0,Cat_6,A
466889,Male,Yes,50,Yes,Executive,0.0,High,4.0,Cat_6,C
461496,Male,Yes,47,Yes,Homemaker,,Low,1.0,Cat_6,B
467565,Male,Yes,60,Yes,Artist,0.0,Low,3.0,Cat_6,C
462974,Male,Yes,66,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
460958,Male,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
463493,Male,Yes,42,Yes,Executive,,High,4.0,Cat_6,B
467540,Male,Yes,52,Yes,Healthcare,0.0,Average,4.0,Cat_6,C
463352,Male,Yes,37,Yes,,0.0,Average,4.0,Cat_6,B
462127,Male,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461366,Male,No,25,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
466813,Male,Yes,59,Yes,Artist,1.0,Low,,Cat_6,A
460712,Male,Yes,80,Yes,Lawyer,0.0,Low,1.0,Cat_6,D
462945,Male,Yes,51,Yes,Artist,1.0,Average,4.0,Cat_6,B
465087,Male,No,29,Yes,Doctor,1.0,Low,4.0,Cat_6,B
464726,Male,Yes,33,Yes,Executive,11.0,High,9.0,Cat_4,A
462146,Male,Yes,69,Yes,Lawyer,0.0,High,4.0,Cat_6,C
463937,Male,No,27,Yes,Entertainment,0.0,Low,4.0,Cat_2,C
467742,Male,Yes,59,Yes,Artist,4.0,High,4.0,Cat_6,B
462918,Male,Yes,38,Yes,Doctor,11.0,Average,3.0,Cat_6,A
466967,Male,Yes,49,Yes,Artist,1.0,Low,1.0,Cat_6,A
465145,Male,Yes,45,Yes,Artist,0.0,Average,2.0,Cat_6,C
465514,Male,No,27,Yes,Entertainment,1.0,Low,5.0,Cat_4,D
464448,Male,Yes,39,Yes,Artist,1.0,Average,2.0,Cat_6,C
461587,Male,No,26,Yes,Healthcare,0.0,Low,3.0,Cat_6,B
459021,Male,Yes,45,Yes,Artist,7.0,Low,2.0,Cat_2,A
467043,Male,No,53,Yes,Entertainment,4.0,Low,1.0,Cat_6,A
460421,Male,Yes,30,Yes,Artist,,Low,1.0,Cat_7,B
459356,Male,No,63,Yes,Artist,4.0,Low,1.0,Cat_6,A
467550,Male,No,27,Yes,Doctor,0.0,Low,2.0,Cat_3,A
463134,Male,No,29,Yes,Entertainment,,Low,1.0,Cat_6,D
459917,Male,No,43,Yes,Artist,11.0,Low,1.0,Cat_3,B
463037,Male,Yes,57,Yes,Entertainment,1.0,Average,4.0,Cat_6,B
461524,Male,No,68,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
459654,Male,Yes,51,Yes,Artist,5.0,Average,3.0,Cat_6,B
461743,Male,Yes,62,Yes,Doctor,1.0,High,2.0,Cat_6,C
466994,Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_6,C
467210,Male,Yes,28,Yes,Homemaker,13.0,Average,2.0,Cat_6,B
466946,Male,Yes,61,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
466011,Male,Yes,74,Yes,Lawyer,1.0,High,2.0,Cat_4,B
463977,Male,Yes,28,Yes,Healthcare,9.0,High,2.0,Cat_6,B
465232,Male,Yes,56,Yes,Executive,0.0,High,4.0,Cat_6,B
467117,Male,No,48,Yes,Artist,0.0,Low,1.0,Cat_6,A
462762,Male,Yes,48,Yes,Artist,0.0,High,4.0,Cat_6,B
462973,Male,Yes,39,Yes,Artist,9.0,Average,2.0,Cat_3,B
466551,Male,Yes,36,Yes,Artist,9.0,Average,2.0,Cat_6,B
461569,Male,Yes,63,Yes,Artist,1.0,Low,1.0,Cat_6,C
459253,Male,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6,C
467755,Male,Yes,37,Yes,Artist,6.0,Low,2.0,Cat_6,C
459943,Male,No,42,Yes,Entertainment,2.0,Low,3.0,Cat_6,B
466806,Male,Yes,40,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
462782,Male,Yes,57,Yes,Executive,7.0,High,2.0,Cat_4,C
463200,Male,Yes,42,Yes,Entertainment,0.0,Average,2.0,Cat_4,A
467390,Male,Yes,46,Yes,Artist,0.0,Low,2.0,Cat_6,C
467144,Male,Yes,35,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
460750,Male,Yes,56,Yes,Entertainment,0.0,Average,2.0,Cat_6,C
461048,Male,Yes,33,Yes,Doctor,10.0,Average,2.0,Cat_2,D
461428,Male,No,49,Yes,Artist,1.0,Low,1.0,Cat_6,C
